id,raceid,racetype,racetypeid,ballotorder,candidateid,description,delegatecount,electiondate,electtotal,electwon,fipscode,first,incumbent,initialization_data,is_ballot_measure,last,lastupdated,level,national,officeid,officename,party,polid,polnum,precinctsreporting,precinctsreportingpct,precinctstotal,reportingunitid,reportingunitname,runoff,seatname,seatnum,statename,statepostal,test,uncontested,votecount,votepct,winner
1683-polid-3610-county-1065,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01125,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,55,1.0,55,county-1065,Tuscaloosa,False,,,Alabama,AL,True,False,36137,0.465317,True
1683-polid-3821-county-1065,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01125,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,55,1.0,55,county-1065,Tuscaloosa,False,,,Alabama,AL,True,False,29692,0.382328,False
1683-polid-100008-county-1065,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01125,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,55,1.0,55,county-1065,Tuscaloosa,False,,,Alabama,AL,True,False,11832,0.152354,False
1683-polid-3610-county-1066,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01127,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,46,1.0,46,county-1066,Walker,False,,,Alabama,AL,True,False,14438,0.510213,True
1683-polid-3821-county-1066,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01127,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,46,1.0,46,county-1066,Walker,False,,,Alabama,AL,True,False,9407,0.332426,False
1683-polid-100008-county-1066,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01127,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,46,1.0,46,county-1066,Walker,False,,,Alabama,AL,True,False,4453,0.157361,False
1683-polid-3610-county-1067,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01129,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,20,1.0,20,county-1067,Washington,False,,,Alabama,AL,True,False,3285,0.415823,True
1683-polid-3821-county-1067,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01129,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,20,1.0,20,county-1067,Washington,False,,,Alabama,AL,True,False,3550,0.449367,False
1683-polid-100008-county-1067,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01129,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,20,1.0,20,county-1067,Washington,False,,,Alabama,AL,True,False,1065,0.13481,False
1683-polid-3610-county-1068,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01131,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,35,1.0,35,county-1068,Wilcox,False,,,Alabama,AL,True,False,2289,0.459731,True
1683-polid-3821-county-1068,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01131,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,35,1.0,35,county-1068,Wilcox,False,,,Alabama,AL,True,False,1749,0.351275,False
1683-polid-100008-county-1068,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01131,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,35,1.0,35,county-1068,Wilcox,False,,,Alabama,AL,True,False,941,0.188994,False
1683-polid-3610-county-1069,1683,Special General,G,1,5192,,0,2017-12-12,0,0,01133,Doug,False,False,False,Jones,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,Dem,3610,3503,19,1.0,19,county-1069,Winston,False,,,Alabama,AL,True,False,4202,0.42751,True
1683-polid-3821-county-1069,1683,Special General,G,2,5202,,0,2017-12-12,0,0,01133,Roy,False,False,False,Moore,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,GOP,3821,2200,19,1.0,19,county-1069,Winston,False,,,Alabama,AL,True,False,3785,0.385085,False
1683-polid-100008-county-1069,1683,Special General,G,3,5206,,0,2017-12-12,0,0,01133,,False,False,False,Total Write-Ins,2017-11-29T19:29:20.557Z,county,True,S,U.S. Senate,NPD,100008,3512,19,1.0,19,county-1069,Winston,False,,,Alabama,AL,True,False,1842,0.187405,False
